Department,NO,Name,Credit,Description,is_fall,is_spring,is_summer
AERO,642,Laser Diagnostics for Combustion and Propulsion,3,"Laser diagnostics topics as applied to combustion and propulsion: brief exposition of fundamental electromagnetic theory; practice of basic experimental laser techniques used to measure thermochemistry; basic implementation of Raman and Rayleigh scatterings; Laser-Induced Fluorescence (LIF); detection methods, optical systems, noise contributions, and signal enhancement techniques will be discussed. Prerequisite: Graduate classification.",FALSE,TRUE,FALSE
AERO,649,Generalized Finite Element Methods,3,"Systemic introduction to the theory and practice of generalized finite element (FE) methods, including GFEM, the hp-cloud method, particle methods, and various meshless methods with similar character; precise formulation of the methods are presented; known theoretical results for convergence; important issues related to implementation, issues of numerical integration. Prerequisite: Graduate classification. Cross Listing: MEMA 649/AERO 649.",TRUE,FALSE,FALSE
AERO,650,Spacecraft Attitude Determination,3,"Spacecraft attitude determination systems; attitude and error parameterizations, attitude sensors, data processing and calibration; introduction to single- and three- axis attitude determination and to optimal attitude and error estimation: ECI motion and time definitions. Prerequisite: AERO 423 or equivalent.",TRUE,FALSE,FALSE
AERO,672,Perturbation Methods in Mechanics,3,"Develop approximate solutions to algebraic, differential, and integral equations; analysis of nonlinear oscillations, nonlinear waves, and boundary-layers; emphasis on combined numerical/perturbations techniques and reducing Partial Differential Equation (PDE) to Ordinary Differential Equation (ODE). Prerequisites: Graduate classification in aerospace, mechanical or civil engineering.",FALSE,TRUE,FALSE
AERO,673,Boundary Layer Stability and Transition,3,"Analytical, numerical, and experimental methods for the stability of bounded shear flows; includes techniques for estimating transition to turbulence and the control of transition through laminar flow control. Prerequisites: Graduate classification and AERO 601, 602, or 603 or approval of instructor.",TRUE,FALSE,FALSE
AERO,674,Hypersonic Flow,3,"Theoretical formulation of hypersonic flow theory; techniques for hypersonic flowfield analysis; high temperature effects, including both equilibrium and nonequilibrium flows; classical and modern computational methods. Prerequisite: AERO 303 or equivalent.",FALSE,TRUE,FALSE
AERO,676,Aerothermochemistry,3,"Fundamentals of kinetic theory, chemical thermodynamics and statistical mechanics; applications to high temperature chemically reacting equilibrium and nonequilibrium aerodynamic flows. Prerequisite: AERO 303 or equivalent.",TRUE,FALSE,FALSE
AERO,685,Directed Studies,2,Special topics not within scope of thesis research and not covered by other formal courses. Prerequisite: Graduate classification in aerospace engineering.,TRUE,FALSE,TRUE
AERO,689,Special Topics in...,4,Selected topics in an identified area of aerospace engineering. May be repeated for credit. Prerequisite: Approval of instructor.,TRUE,TRUE,FALSE
AERS,101,Foundations of the USAF,1,"Introduction to the U.S. Air Force and the Air Force Reserve Officer Training Corps (AFROTC); includes Officership, professionalism, military customs and courtesies, and officer opportunities and benefits; AFROTC cadets must register for Leadership Laboratory (AERS 105) as it complements this course with followership experience.",TRUE,FALSE,FALSE
AERS,102,Foundations of the USAF,1,Continuation of AERS 101; AFROTC cadets must register for Leadership Laboratory (AERS 106) as it complements this course with followership experience.,FALSE,TRUE,FALSE
AERS,105,AFROTC Leadership Lab,1,Designed to give insight into the Air Force and give leadership opportunities to cadets through a variety of experiences; expected to perform a multitude of tasks in both the subordinate and superior roles. Must be taken on a satisfactory/unsatisfactory basis.,TRUE,FALSE,FALSE
AERS,106,AFROTC Leadership Lab,1,Designed to give insight into the Air Force and give leadership opportunities to cadets through a variety of experiences; expected to perform a multitude of tasks in both the subordinate and superior roles. Must be taken on a satisfactory/unsatisfactory basis.,FALSE,TRUE,FALSE
AERS,201,Evolution of Air and Space Power,1,Examines general aspects of air and space power through a historical perspective; covers the time period from the first use of balloons to the Persian Gulf War; AFROTC cadets must register for Leadership Laboratory (AERS 105) as it complements this course with followership/leadership experience.,TRUE,FALSE,FALSE
AERS,202,Evolution of Air and Space Power,1,Continuation of AERS 201; AFROTC cadets must register for Leadership Laboratory (AERS 106) as it complements this course with followership/leadership experience.,FALSE,TRUE,FALSE
AERS,303,Air Force Leadership Studies,3,"Leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, and leadership ethics; case studies of leadership and management situations as a means of demonstrating and exercising practical application of concepts; Air Force contract individuals (or those seeking a contract) must register for Leadership Lab (AERS 105).",TRUE,FALSE,FALSE
AERS,304,Air Force Leadership Studies,3,Continuation of AERS 303; Air Force contract individuals (or those seeking a contract) must register for Leadership Lab (AERS 106).,FALSE,TRUE,FALSE
AERS,403,National Security Affairs--Preparation for Active Duty,3,Examines the Constitution and the national security process; focuses on civilian control of the military; the roles of the Services; and the functions of the Air Force commands; Air Force contract individuals (or those seeking a contract) must register for Leadership Lab (AERS 105). Prerequisite: Non-Air Force contract students must have approval of instructor and department head.,TRUE,FALSE,FALSE
AERS,404,National Security Affairs reparation for Active Duty,3,National Security Affairs--Preparation for Active Duty.   Continuation of AERS 403; Air Force contract individuals (or those seeking a contract) must register for Leadership Lab (AERS 106). Prerequisite: Non-Air Force contract students must have approval of instructor and department head.,FALSE,TRUE,FALSE
AERS,485,Directed Studies,3,Directed study of problems in the field of aerospace studies. Prerequisites: Air Force ROTC Cadet; junior or senior classification; approval of department head.,FALSE,TRUE,FALSE
AFST,201,Introduction to Africana Studies,3,"Introduction to the field of Africana Studies: interdisciplinary approach drawing from history, philosophy, sociology, political studies, literature and performance studies; explores the African foundational relationship to and connections with its diaspora populations; covers Africa, the United States, the Caribbean, Europe and South America.",TRUE,TRUE,FALSE
AFST,204,Introduction to African-American Literature,3,"Introduction to the writings of African Americans from the 18th century to the present, emphasizing the major themes and traditions. Cross Listing: ENGL 204/AFST 204.",TRUE,TRUE,FALSE
AFST,206,Black Psychology,3,"Critical examination of psychological experience, theories, and methods from perspectives grounded in the 'Black experience.' Cross Listing: PSYC 206/AFST 206.",TRUE,TRUE,FALSE
AFST,208,"Stereotypes, Prejudice, and Minority Experience",3,"Overview of theory and research relating to stereotyping, prejudice, discrimination, and minority experiences from a social psychological perspective. Prerequisite: PSYC 107. Cross Listing: PSYC 208/AFST 208.",FALSE,FALSE,TRUE
AFST,209,Psychology of Culture and Diversity,3,"Introduction to various issues surrounding an increasingly interconnected and globalized world by critically examining the dynamic relationship between psychological processes and diverse (e.g., motivation, memory, self, prejudice) socio-cultural contexts. Prerequisite: PSYC 107. Cross Listing: PSYC 209/AFST 209.",FALSE,TRUE,FALSE
AFST,252,Introduction to Hip-Hop Philosophy,3,Introduction to philosophy by way of the major themes and subjects of Hip-Hop; critical advocacy of various philosophical ideals. Cross Listing: PHIL 252/AFST 252.,TRUE,TRUE,FALSE
